artTitle,artDate,artTime,artUrl,artPoster,artCat,commentNum,push,boo,sentence
[新聞]台中山手線為何過不了關？國發會：計畫不,2019/01/18,23:20:25,https://www.ptt.cc/bbs/Gossiping/M.1547882788.A.5B9.html,smalltwo,Gossiping,25,4,3,"1.媒體來源:
udn

2.完整新聞標題:
台中山手線為何過不了關？國發會：計畫不周延

3.完整新聞內文:
交通部長林佳龍今天表示，台中山海環線計畫（俗稱山手線）已遭國發會「退回」；但國
發會主委陳美伶表示，只是要求台中市政府及交通部補件，「沒有退回的問題」。據了解
，國發會曾函請相關機關研提意見，綜整後認為，除了多處不符審查作業要點，包括計畫
必要性及財政計畫等，中市府及交通部都必須再仔細評估或提出可行性分析。

根據國發會回復行政院的公文指出，行政院去年11月13日交議之後，國發會在去年11月及
12月間，曾函詢財政部、內政部、主計總處、工程會、環保署、交通部台鐵局等機關意見
，並據此回復行政院。

除了台中市政府未符交通部所頒「鐵路平交道與環境改善建設及周邊土地開發計畫審查作
業要點」規定，「與審查要點意旨仍有未合」計有22項、僅「部分符合審查要點規定」計
有18項，另在計畫必要性方面，國發會表示，「彩虹線」是為使大台中民眾能在山海線間
移動，但與台中捷運藍線具替代性，交通部應將加強大眾運輸系統及擴大東西向公路系統
等其他替代方案，納入比較。

國發會表示，依「鐵路平交道與環境改善建設及周邊土地開發計畫審查作業要點」規定，
地方政府所提改善方案，應優先具體量化評估設置智慧型平交道安全控制系統、車輛改道
、公路立體化及鐵路車站跨站式站房等優先改善方案，若皆不可行，始評估鐵路立體化之
必要性與可行性，故交通部應補充前開各種優先改善方案之可行性分析。

在財務計畫方面，國發會指出，該計畫台鐵局須分擔自償性經費13.9億元，但尚未經該局
確認，台中市政府應提出具體財務回饋方案，以不增加台鐵局負擔為原則，並確認經費分
擔方式已取得共識；另外，該計畫3個路段未敘明經費分擔方式，交通部應依其建議同意
路段，重新核算中央及地方應分擔經費，並納入計畫書。

國發會也提到，海線替代方案及彩虹線皆未區分高架段及平面段造價，難與以往類似案件
比對平均單位造價，請交通部補充；有關地方配合款部分，如依台中市政府建議海線全線
高架化方案，在未加計其他推動中計畫，該府負擔非自償經費371億元，已逾剩餘可舉債
空間，建請具體補充所有計畫分年非自償經費需求，及財務籌措調度規畫，並考量自我財
政負擔能力，以增加實質財源、撙節支出或調整施政優先順序等方式審慎規畫，以兼顧地
方建設及財政穩健。

4.完整新聞連結 (或短網址):
https://udn.com/news/story/10958/3601983
5.備註:

國發會:雖然一堆地方寫錯、沒寫，但是別誤會這不是退回~~只是要你重寫而已~~~~~

一堆人說盧想改中央地方分攤比例

可是國發會說...現在的分攤比例已經超過台中市府未來的舉債上限

不改能過嗎...
"
[新聞]台中山手線被退羅智強：國發會超棒欺負,2019/01/18,23:43:08,https://www.ptt.cc/bbs/Gossiping/M.1547884151.A.3C0.html,s401111,Gossiping,32,8,16,"1.媒體來源:
聯合

2.完整新聞標題:
台中山手線被退 羅智強：國發會超棒欺負台中人


3.完整新聞內文:
前台中市長林佳龍力推的山手線計畫，遭國發會退回，台北市議員羅智強在臉書貼文指出
，好棒棒的林佳龍，超棒棒的國發會，被棒棒們欺負的台中人！如果民進黨選前的承諾，
因為落選就跳票，那等於是不打自招，把行政院當競選總部，這種政黨，還有機會在台灣
生存嗎?

羅智強指出，林佳龍競選時的主要政見「大台中山手線」，在林佳龍落選後遭國發會退回
，理由是，「本計劃未符合審查要點」，「仍有未合」有22項，「僅部分符合」有18項。

簡單講，就是林佳龍當台中市長送給中央的計畫，為了趕在選前送出，根本就是粗製濫造
，來騙取選票。而這樣一位騙票的落選市長，現在卻是交通部長。

羅智強說，或者是，林佳龍其實很努力，很用心，但是他所努力、用心送給中央的計畫，
就是這麼爛，爛到被國發會退回。而這麼無能的落選市長，現在卻是交通部長。

大家都知道，民進黨眼中只有黨派利益，但不知道民進黨這麼毫不遮掩，選前說好棒棒的
計畫，只因為林佳龍落選了，就要報復台中市民，讓台中市民嘗嘗之前新北「零元俱樂部
」的待遇。

他指出，這相信不是個案，別忘了，還有陳菊選前幫蔡英文宣布的「捷運延伸到林園」，
蔡英文自己承諾的「花蓮一千億元預算」、「還給斗來人乾淨雲林溪」、「嘉義市西區運
動中心」、「300億元補助宜蘭」、「澎湖海淡二廠二期工程」……

如果民進黨選前的承諾，因為落選就跳票，那等於是不打自招，把行政院當競選總部，這
種政黨，還有機會在台灣生存嗎？

4.完整新聞連結 (或短網址):
https://udn.com/news/story/12790/3602934
5.備註:
被刪或自刪也算額度內
超貼者水桶
埃及強賣力演出耶
"
[新聞]影／猴子突然衝出來！　中山大學學生騎,2019/01/19,02:49:07,https://www.ptt.cc/bbs/Gossiping/M.1547895310.A.CA5.html,monkeymajik,Gossiping,83,52,4,"影／猴子突然衝出來！　中山大學學生騎車撞上慘摔後門路邊


寵物小組／高雄報導

騎車上路真的要注意安全！中山大學一名學生日前騎車往學校後門時，突然遇到半路有猴
子衝出，他因閃避不及撞上，連人帶車慘摔路邊。驚險過程全被後方車輛的行車紀錄器給
拍下來，發布至校內臉書社團引發學生一片譁然。（即時接收毛毛軍團訊息！快加寵物雲
Line）

據了解，這起車禍發生在鼓山區萬壽路通往中山大學後門的方向，車禍同學的傷勢據說不
太好，不過他本人不願意透露太多，只希望能藉著影片讓學校多關心學生的行車安危。


然而，因事發地點並不在校區範圍內，目前並未將事件通報給校方知道。

影片中，可以看到機車行近轉彎處時，突然有隻猴子從草叢裡衝出來，同學根本反應不及
，撞上去後整輛車重心不穩摔倒路邊，還差點掉進路旁水溝裡，後方熱心同學見狀也趕緊
停車幫忙。突然衝出的猴子似乎也受了不小驚嚇，被撞後在馬路上滾了一圈，急忙爬起衝
進對向草叢中消失，傷勢未知。
https://static.ettoday.net/images/3841/d3841441.jpg
▲獼猴突然衝出來，學生騎車閃避不及撞上。（圖／影片截圖／中山大學同學提供）
https://static.ettoday.net/images/3841/d3841442.jpg
▲獼猴倒地翻滾一圈，騎車同學也重心不穩傾斜。（圖／影片截圖／中山大學同學提供）
https://static.ettoday.net/images/3841/d3841443.jpg
▲同學摔慘，獼猴則爬起來竄進對向草叢消失。（圖／影片截圖／中山大學同學提供）

影片貼到校內臉書社團後，除了許多同學互相提醒騎車小心、速度慢點之外，也發現不少
人都有類似經驗，「我也差點撞到猴子過」、「我之前也差點碾爆」、「上次也是有學生
在我面前壓過吱吱，差點摔車好險人沒事」；另外也有同學建議，「應該要考慮蓋動物通
道」。


根據台灣動物路死觀察網（路殺社）統計，2011年到2018年間，全台道路的動物死亡事件
資料就有超過13萬筆，其中台灣獼猴就有66筆路殺紀錄。此外也有許多是相當珍貴的保育
類動物，如綠蠵龜（35筆紀錄）、領角鴞（605筆紀錄）、食蟹獴（157筆紀錄）、穿山甲
（69筆紀錄）、石虎（65筆紀錄）。

ETtodayx
https://pets.ettoday.net/news/1358440#ixzz5d39AHS1J"
[新聞]台中山手線昨說「退回」今稱「待補件」,2019/01/19,04:57:53,https://www.ptt.cc/bbs/Gossiping/M.1547903037.A.F97.html,k44754,Gossiping,38,10,4,"1.媒體來源:
公視新聞網


2.完整新聞標題:
台中山手線 昨說「退回」今稱「待補件」




3.完整新聞內文:
https://youtu.be/e5LNgtz2FEY
被稱為
，要用環狀鐵路串起台中的山線和海線，不過這項計畫現在卻出現
變數，

接任交通部長的
林佳龍昨天表示，山手線計畫遭國發會退回，今天則補充說，如果有新的
重大改變，地方政府要重新提出報告
，

不過國發會的說法是，山手線有22處不符審查作業要點要求補件，並沒有退回的問題。

台中市長盧秀燕則回應，國發會是退回林前市長的計畫，但還沒收到公文無法評論。

交通部長林佳龍先前競選台中市長主力政見之一「大台中山手線」，可行性研究被國發會
要求補件，必須在補充完成後，才能進行審查，
。

林佳龍表示，「這個可能所謂交通部的部分，就是我們進行專家還有各方的審查，這已經
報行政院之後，還要再聽各部會的意見，這個是一般正常的行政程序，所以並不是說這個
案子行政院不支持。」

盧秀燕回應，「
為什麼會被退回或是要求要補件，其實我們也是從媒體上看到林部長的談
話才知道的，不過到目前為止台中市政府還沒有收到相關的公文
。」

台中市交通局則表示會在審查意見公文後，再作分析評估，也希望中央考量地方財政負擔
。

檢視山手線可行性研究案時程，
，但
，以及依據鐵路平交道審查作業要點規定，包括尖峰時間服務，增設車站
替選方案，拆遷安置與周邊交通維持計畫，以及議會同意函等22個項目都要補充。

林佳龍表示，「如果
台中市政府有新想法，我們也是建議他們儘快來提出報告，這樣我們
會全力協助
，中央地方全力合作，我想建設是不分顏色的，我們一起來推動。」

淡江大學運輸管理系教授張勝雄表示，「只有少部分在爭議中勉強同意，爭議很大，你再
怎麼樣送，他回去弄一下再送，其實問題還是在。」

當初參與交通部審查的學者認為，
去年審查會議時是「原則部分同意」，重大建設需要補
正是常見程序
，而交通部強調，因前瞻建設的軌道建設是競爭型預算，經費有限，台中市
如果要變更提案，也必須考量面臨競爭的不確定性。
4.完整新聞連結 (或短網址):
https://news.pts.org.tw/article/420116
5.備註:
選前:同意
選後:No
部長，為人很小心眼的啊~
"
[問卦]中山區很多男生找門牌,2019/01/19,17:08:55,https://www.ptt.cc/bbs/Gossiping/M.1547946899.A.BF9.html,soheadsome,Gossiping,16,2,0,"小弟有時候會經過中山區

常常看到有男生

一直對著手機的地圖

沿路對門牌

為什麼會這麼多男性在那邊找門牌呢？

是要簽樂透嗎

有沒有八卦
"
[問卦]學測要選中山還是中央大學,2019/01/20,11:12:07,https://www.ptt.cc/bbs/Gossiping/M.1548011891.A.5ED.html,MagicYif,Gossiping,35,15,11,"大家安安
我是這屆的高中生> <
學測因該可以上中山大學或是中央大學
那麼要選哪間好呢!
我想要交到女朋友還有夜衝夜唱到爽!
"
[新聞]台中山手線　盧秀燕堅持中央付全額,2019/01/22,01:49:46,https://www.ptt.cc/bbs/Gossiping/M.1548150949.A.234.html,hsuehs,Gossiping,37,12,17,"1.媒體來源:
nownews

2.完整新聞標題:
台中山手線　盧秀燕堅持中央付全額


3.完整新聞內文:
大台中「山手線」工程計畫爭議不斷，台中市長盧秀燕今(22)日主持市政會議後受訪表示
，須由中央全額補助經費，而且是交通部長林佳龍在市長任內提出的計畫，自己批准自己
的計畫是美事一樁。

盧秀燕就任之後，暫緩「山手線」工程計畫，山手線的開發計畫遭國發會退回，交通部長
林佳龍近日不斷從中央建議「盧市長」，趕快提出新計畫到交通部。盧秀燕受訪指出，希
望回歸鐵路法，由中央全額負擔經費，這是林佳龍在市長任內提出的計畫，仍堅持中央付
全額的立場，因此，她對林佳龍執行撥款支持山手線建設很有信心。

盧秀燕說，按照鐵路法，鐵路是中央的財產，台灣所有的鐵路應該由中央興建，過去林市
長也以經費為苦，山手線在林前市長四年任內無法蓋起來，也是苦於經費問題，他高升當
交通部長，相信會實現計畫全額補助台中市。

盧秀燕說，前交通部長毛治國任內，就給台中的鐵路高架化全額補助，全額立體化、全額
高架。山手線也是鐵路建設，如果不中央全額補助，要求地方幫忙出錢，她相信市議會、
市民都不會同意。她認為，希望山手線回到中央權責，核定、撥款、興建。

4.完整新聞連結 (或短網址):
https://www.nownews.com/news/20190122/3190167/
5.備註:
被刪或自刪也算額度內
超貼者水桶
盧發言人只會在這種地方堅持
"
[問卦]搞個中山太太youtuber有搞頭嗎？,2019/01/22,02:36:13,https://www.ptt.cc/bbs/Gossiping/M.1548153735.A.372.html,csgod1325,Gossiping,10,6,1,"如題
這年頭原來想當youtuber賺錢這麼簡單
分享一些過時的資訊就可以了
那假如我叫我老婆出來賣
搞個歷史講古專門介紹中國國父孫中山先生
分享比理科太太落後30年更多的100年前資訊
樣有搞頭嗎？
"
Re:[新聞]台中山手線　盧秀燕堅持中央付全額,2019/01/22,14:40:28,https://www.ptt.cc/bbs/Gossiping/M.1548197216.A.210.html,be11eaya,Gossiping,147,97,12,"盧根本沒心要山手線吧

照原訂計畫市府出537億的話

就是補件


但是盧要中央全出

就要新提計畫

然後現在又在那邊五四三




選前在那嘴半天說繞一圈兩小時

選完說暫時不會做
http://tinyurl.com/y9h3huey
還沒上任就已開斬現任市長的政策？台中市長當選人盧秀燕，今（28）日上午繼續謝票行
程，並開講自己對未來施政的看法，直言會修改現任市長林佳龍的兩項政策，分別是大台
中山手線「暫時不會做」，及更改大巨蛋興建地點，盧強調，巨蛋會蓋下去，但地點將調
回前市長胡志強任內規劃的地點，也就是14期重劃區。
...
盧表示，只要公車系統健全，應該就不需要山手線，因此這個政策不會是她的優先政策。
然後理由也很好笑
https://www.setn.com/News.aspx?NewsID=465335
這時就已經在吵著要中央全額

這個脈絡下來根本覺得她就是隨便喊喊





在吵中電不北送也是

台電官網有資料

中部近期發電 自己都不夠用了

查資料教學：
http://belleaya.pixnet.net/blog/post/46477302
盧秀燕好像從立委時期到選舉

都發生過這類沒做功課的事績

錯把希臘當土耳其！盧秀燕質詢慘遭交通部
離譜！盧秀燕質詢「車牌444不吉利」 交通部：取消很久了
買不到花雕雞泡麵部長要負責！她這款質詢被網友砲轟

政見提人家正在做的就不多說了
♥孫彩瑛
https://i.imgur.com/jHmgaUy.jpg
https://www.instagram.com/p/BcFSoifAAAf/
♪ LIKEY
https://youtu.be/V2hlQkVJZhE
♪
https://youtu.be/H6EL3lDnnBY
✈ TWICE TV6
http://www.vlive.tv/video/47230?channelCode=EDBF
✈ TWICE TV5
http://www.vlive.tv/video/30824?channelCode=EDBF
北部地區 臺北市、新北市、基隆市、新竹市、桃園市、新竹縣、宜蘭縣
中部地區 臺中市、苗栗縣、彰化縣、南投縣、雲林縣
南部地區 高雄市、臺南市、嘉義市、嘉義縣、屏東縣
東部地區 花蓮縣、臺東縣

都說台電資料了為什麼還要問= =
https://www.taipower.com.tw/tc/page.aspx?mid=211&cid=2660&cchk=4cd153ea-07b3-412c-aa4b-b9dd9cca7836
另外台電也有說

IPP和平電廠及碧海電廠引接宜蘭縣冬山超高壓變電所，故歸類於北區。

所以東部的發電才會看起來這麼少
自介?"
[問卦]微軟蘋果估狗合併會怎樣,2019/01/22,21:01:05,https://www.ptt.cc/bbs/Gossiping/M.1548220029.A.194.html,fanssica,Gossiping,22,16,0,"安安
如果現代人類最依賴的三間科技公司
微軟
蘋果
Goolge
合併的話
世界會變ㄉ怎麼樣呢
"
[新聞]中國手機打趴台廠華碩hTC合併市佔創新,2019/01/23,00:59:19,https://www.ptt.cc/bbs/Gossiping/M.1548234321.A.3BA.html,Lsamia,Gossiping,19,4,4,"蘋果日報
https://tw.appledaily.com/finance/daily/20190123/38239497/
中國手機 打趴台廠 華碩hTC合併市佔創新低

【陳俐妏、林彤潔╱台北報導】台灣2018年12月手機市調出爐，oppo、小米、華為、
SUGAR等陸系品牌不僅盤據銷量前10名，合併市佔率20.5%，也繼續領先2大台廠華碩、宏
達電合併市佔14.5%達6個百分點，甚至高於第2名的三星。

綜觀台灣手機產業2018年2大趨勢，一是上半年電信499低資費的衝擊，導致過往年均700
萬支大關失守。二是中國品牌廠崛起，已是台灣手機產業第2大勢力。

台灣2018年12月手機市場急凍，跌破60萬支大關，廠商面臨產品周期短、換機周期長等不
利銷售因素夾擊，而往年12月搭上消費旺季與iPhone新機助陣，平均銷量多有60萬支水準
。

部分品牌業者坦言，2018年是台灣手機產業最慘的1年，比金融海嘯還慘，統計通路全年
手機總銷量僅約660萬支，較2017年732萬支衰退近1成，由於高階機款下滑最嚴重，銷售
總額也可能同步衰退4~5%。

台廠華碩、宏達電近年因集團營運調整，華碩未來將專攻利基市場的電競產品線，宏達電
則轉型虛擬實境（VR）平台解決方案廠商，2大廠智慧機產品線持續面臨規模不振窘境。
其中，宏達電被華為追過之後，現在連小米也準備超車。

相較4~5年前，台灣民眾對陸系品牌手機興趣缺缺，陸廠來台布局也僅試水溫，如今中國
品牌廠憑藉硬體科技創新，行銷鋪天蓋地，擺脫市場刻板印象，台灣消費者從「陸廠不用
，到非陸廠不用」，消費心態已有明顯改變。

借勢行銷打黑科技

中國品牌手機早在去年6月就以合併市佔23%首度超越台廠的21.6%，7月短暫讓台廠扳回一
城，之後領先差距逐漸拉大至6~7個百分點，成為台灣手機市場第2大勢力的態勢底定。
手機王總編輯張利安表示，中國品牌善於行銷包裝、學習跟進，尤其擅長借勢行銷，品牌
可能沒有知名度或技術能力還沒到位，卻敢於率先導入，甚至將合作夥伴的技術包裝成自
己的，透過這種借殼或是借勢的方式，去強化自家品牌包裝。

反觀台灣品牌儘管穩紮穩打，但經營仍相對保守，多半還是單打獨鬥，欠缺決心與長遠規
劃，所以最後市場常可看到台灣有很多技術領先，卻是別人幫台灣廠商發揚光大。

3C達人Tim哥指出，中國手機都有個厲害之處，舉凡光感指紋解鎖功能、雙螢幕或手機反
向充電、快充技術等，具備某項「黑科技」容易吸引消費者注意。面對手機終端需求疲乏
，業者還是要有行銷賣點，才有機會能打進消費者的心。

從產業結構和市場來看，國泰證期顧問處經理蔡明翰說明，中國品牌最大優勢，就是內需
消費市場，透過內地練兵，養大品牌，隨著資本額和現金流到位後，再到海外布局。但台
灣品牌廠有著內需市場天生不足的限制，到海外市場發展勢必先要投入相當資本，經營上
就有挑戰。

蔡明翰也說明，中國品牌廠和台灣品牌廠先天的優勢弱勢差距將會拉大，換言之，在物流
和資通環境發展下，中國未來手機產業還會有新品牌出現，但台灣市場新品牌要誕生，會
有相當難度。

"
[新聞]3歲女童被噴槍害高大成大膽預測原因,2019/01/23,01:11:19,https://www.ptt.cc/bbs/Gossiping/M.1548235044.A.0B0.html,CTC0115,Gossiping,230,116,23,"1.媒體來源:

蘋果日報


2.完整新聞標題:

3歲女童被噴槍害命　高大成大膽預測原因


3.完整新聞內文:

高雄一名3歲女童周日在左營區一處加油站猝死，父親聲稱是女兒在車上
把空氣噴槍放進嘴裡瞬間臉色蒼白失去生命跡象，送醫不治，檢方相驗
發現女童顏面、頸部、胸腹部嚴重腫脹，且有氣胸、氣腫、皮下氣腫情
況，到院前死亡，且勘驗監視畫面發現，女童一直坐在副駕駛座，並沒
有下車，僅拍到女童父親曾走到副駕駛座旁，疑似將噴槍伸進車內清潔
，但無法看出女童有無接觸到噴槍。由於死因很離奇，引起國人議論紛
紛，資深法醫高大成針對此案也有看法！

橋頭地檢署檢察官據報後趕到現場，發現女童到醫院急救時已死亡，沒
呼吸、脈搏，且顏面、頸部嚴重腫脹，醫院檢查發現女童有氣胸、氣腫
及皮下氣腫現象，急救無效不治。 橋頭地檢署會同法醫相驗，發現女童
身上無一般瘀青、擦挫傷等新舊外傷；對此，《蘋果》詢問高大成，他
認為這些傷勢應就是噴槍造成的「因為噴槍噴出高壓空氣，女童因為呼
吸，高壓空氣立刻導致肺泡破裂，從肺泡衝出的氣體再灌破肋膜，最後
再往皮膚灌，才會造成女童氣胸、顏面、頸部嚴重腫脹」。

高大成也說，如果同樣的高壓空氣，對成人的傷害可能會比較小，主因
是幼童的肺泡還不成熟，完全無法承受這種高壓氣；高大成也推論，從
傷勢來看，不像是凌虐致死卻刻意故弄玄虛，全案應該就是爸爸覺得好
玩，把噴槍拿來亂噴、想逗女兒玩，但沒想到當噴槍朝向女兒時，女兒
呼吸、吸了一口高壓空氣，立刻造成高壓氣在胸腔亂竄，最終導到嚴重
傷害死亡。

（即時新聞中心／綜合報導）


4.完整新聞連結 (或短網址):
https://tw.appledaily.com/recommend/realtime/20190123/1505636
5.備註:

這套劇本還滿合理的
"
[新聞]電競產業夯中山工商創設電子競技運動培,2019/01/23,23:49:20,https://www.ptt.cc/bbs/Gossiping/M.1548316529.A.71E.html,Anonym5566,Gossiping,14,7,1,"電競產業夯 中山工商創設電子競技運動培訓中心

2019-01-24 13:56
聯合報 記者劉星君╱即時報導

電競產業年產值破千億美元，全球40多國將電競列入運動項目，高市中山工商今舉行電子競
技運動培訓中心揭牌儀式，目前網羅「英雄聯盟」5名好手，培育相關人才；中山工商校長
林昭億說，電競不僅教遊戲策略及技巧，包括電競遊戲電腦繪圖、影像處理、導播、直播、
行銷電競選手及電競比賽時的主播賽評等，都是學生未來就業方向，路寬且廣。

中山工商電子競技運動培訓中心設在六和敬大樓2樓，斥資6百萬元，今舉行揭牌儀式。林昭
億說，去年全球電競產業產值達1千1百多億美元，40多國將電競列為正式運動項目，韓國和
大陸將電競視為產業發展一環，全力推動，台灣亦積極布局。

林昭億說，中山工商為因應這項全新世代明星產業，該校斥資500萬創設電子競技運動培訓
中心，添購最頂級電競設備及規劃相關課程，培育電競好手，符合潮流所需。

林昭億說，目前已加入華碩聯合科技成立「ROG校園電競聯盟」，校方網羅「英雄聯盟」頂
尖好手積極培訓，包括黃俊凱（雲林）、邱昱發（桃園）、林延楷（彰化）、陳志遠（新北
市）及黃璽溓（台北）等，住宿並請專門教練及分析師指導，提升選手作戰能力，目前已取
得業餘挑戰賽全國亞軍，比賽戰績居高屏地區之冠。

TESL高雄電競館館長吳彬睿是中山工商校友，今出席揭牌儀式，吳彬睿說，在校時喜歡日本
ACG，自學日語，如今常與日本電競產業交流，未來TESL高雄電競館深耕產學合作。

校長林昭億說，電競產業涵蓋遊戲代理、配錄音、美術設計、專屬配備及轉播平台等，校方
在資料處理科及多媒體技術科的多媒體課程外，規劃包括，電競產業概論、基礎電競遊戲訓
練、企劃、攝影、導播、行銷、導播教學、實況經營、社群應用與經營、賽事規劃、多媒體
設計等，讓學生擁有多元發展與跨領域學習。
https://reurl.cc/nZE4l
現在是不是很多學校都在推電競班啊啊
世紀帝國應該排進去課程才對
讓中華台北再次重返遊戲界的榮耀
"
Re:[新聞]電競產業夯中山工商創設電子競技運動培,2019/01/23,23:53:37,https://www.ptt.cc/bbs/Gossiping/M.1548316780.A.F12.html,redDest,Gossiping,9,4,1,"油油是高雄人

以前差點被油油媽送去唸什麼中山工商

以前就覺得中山工商很學店了

現在設電競系感覺更學店了

幸好油油最後很爭氣地考上雄女

不然就不能在充滿香香女同學的美好環境下度過充實的高中生活了
"
[問卦]國文歷史地理該合併？,2019/01/24,21:52:22,https://www.ptt.cc/bbs/Gossiping/M.1548395904.A.EF0.html,malaman,Gossiping,24,8,8,"這三科  應該直接合併吧

真的有興趣的同學
再自己去深入鑽研就好


研究支那古人說了那些廢話 - 國文
研究全球古人在哪做了什麼 - 歷史地理


這兩件事值得
台灣年輕人花一堆生命值在這上面 ?



"
[問卦]都縣市合併了還一直分原市區跟縣區,2019/01/25,15:35:13,https://www.ptt.cc/bbs/Gossiping/M.1548459675.A.F89.html,randy211161,Gossiping,18,10,1,"我實在看不下去
都縣市合併一起發展多久了
還一直要用以前的縣市來分縣區跟市區

舉例臺中的話
明明大里太平烏日等地區都已經算是融入市中心區域了
硬是要故意區分成縣區跟原市區有差
就連道路上都還留著距離市區還有多少公里的指示牌

究竟這個怪象還要再幾個十年才會消除呢？
"
[問卦]中永和是不是該合併成一區,2019/01/28,22:15:10,https://www.ptt.cc/bbs/Gossiping/M.1548742874.A.DA9.html,mairjlin,Gossiping,16,9,1,"如蹄
中永和
哪裡中和哪裡永和
沒人知道
只知道福和橋是主戰場

仔細看地圖
兩個都鼻屎大小
為什麼不合體
變成福和區呢

也方便日後跟三盧、新莊大戰的時候
報名簡潔有力些

有沒有中永和不合併的八卦
"
[新聞]中山分局收賄警再一批　5官警再遭起訴,2019/01/30,18:54:41,https://www.ptt.cc/bbs/Gossiping/M.1548903649.A.637.html,taiwan08,Gossiping,29,12,5,"蘋果日報

出版時間：2019/01/31 10:55

中山分局收賄警再一批　5官警再遭起訴
https://i.imgur.com/VCFaMMt.jpg
大安警分局勤務指揮中心主任楊文振。資料照片



    台北地檢署繼2018年7月起訴中山分局10官警後，又查出松山警分局防治組長
    劉昌祺、大安警分局勤務指揮中心主任楊文振、中山二派出巡佐黃榮賢、中
    山警備隊警務員莊琦良、曾紀勳等5官警也疑涉收賄包庇星光閃閃、夜王等酒
    店。台北地檢署本月初才再度收網逮人，懷疑5警涉嫌收賄上百萬元包庇業者
    ，今依違反《貪污治罪條例》起訴5官警和酒店業者李政忠。

    台北地檢署去年先以收賄罪起訴中山一派出所所長林崇成等10名警員，查出
    10警以每月4萬元代價，集體收賄包庇日式色情酒店「曉」及其前身「立邦酒
    店」，13年來共收賄780萬元，助3業者賺7500萬元。

    檢調從林崇成一案循線繼續調查，發現這竟然是中山分局的陋習，因為林崇
    成的學長劉昌祺、楊文振，曾在2014年、2011年間擔任中山分局中山一派出
    所長，另外，黃姓、莊姓警員也曾在2011年到2014年間任職中山一派出所，
    由於有涉案警員、業者供出，管區警員在收受業者賄款後，會交給莊、黃等
    擔任白手套的警員，再上繳給所長，因此本月初再度發動搜索約談。

    5警都否認收賄，結果反遭其他涉案的警員作證咬出，指慣例是每月收4萬元
    ，其中2萬元交給莊員，若當月收到8萬元，就交4萬元，每月都有交賄款。且
    酒店業者也證稱，有交保護費給轄區警員，因此檢方不採信5警說詞，今仍依
    收賄等罪起訴4警和2業者。

    至於莊員曾在電話中向中山分局周姓警員稱「沒關係，阿我要有一個防火牆
    啊，分局長跟我說防火牆，你聽得懂嗎？」、「我解決就好，到我這邊斷就
    好，你聽懂嗎？」、「我攬，可以嗎？」等語，疑似意指還有更高層級的警
    官涉案，北檢將再另案調查此部分。（吳珮如／台北報導）
https://i.imgur.com/CNfMK5g.jpg
松山警分局防治組長劉昌祺。資料照片
https://tw.news.appledaily.com/local/realtime/20190131/1510742/"
[新聞]中選會：2020總統立委選舉合併舉行,2019/01/31,02:25:21,https://www.ptt.cc/bbs/Gossiping/M.1548930683.A.DFF.html,quiz,Gossiping,11,5,1,"1.媒體來源: 中央社

2.完整新聞標題: 中選會：2020總統立委選舉合併舉行

3.完整新聞內文:

（中央社記者王承中台北 31 日電）中選會今天召開委員會議，通過第 15 任總統副總
統選舉與第 10 屆立法委員選舉
同日舉行投票。至於投票日期的訂定，將邀集相關機關
及地方選舉委員會會商，再提報委員會議決定
。


中選會今天發布新聞稿表示，第 15 任總統、副總統選舉與第 10 屆立委選舉是否同日
舉行投票，經第 523 次委員會議決議，先行辦理公聽會並徵詢主要政黨意見。中選會
於 15 日、16 日、18 日於全國分區舉行３場公聽會，並於去年 12 月 20 日函請民進
黨、國民黨、時代力量、親民黨提供意見。


中選會指出，彙整各界意見並經討論後，中選會委員會議決議第 15 任總統、副總統選
舉與第 10 屆立法委員選舉同日舉行投票；至於投票日期之訂定，中選會將邀集相關機
關及直轄市、縣（市）選舉委員會會商，再提報委員會議決定。（編輯：林淑媛）
1080131


4.完整新聞連結 (或短網址):
https://www.cna.com.tw/news/firstnews/201901315003.aspx"
[問卦]豹子頭是不是清代的高大成？,2019/01/31,04:29:17,https://www.ptt.cc/bbs/Gossiping/M.1548938120.A.EFB.html,TsukimiyaAyu,Gossiping,14,8,1,"豹子頭重新驗屍之後

發現戚秦氏家族的死因不單純

豹子頭是不是清代的高大成呢？
"
