,Date,content,floor,id
437,2019-03-06T15:16:34.231Z,"B35 我很好奇你腦袋在想什麼？
你說說看呀! 我想得到的只有
1. 副牌電機？
2. 高·電機？
3. 二線電機？
4. ...補上

打完我自己都覺得有點好笑了... 干
頂多這會是在分班的時候學號知道原校是高雄大學 但誰會在乎自己在學校期間被看待的眼光？
當然是希望出去是中山大學的學生才是目的，而且讀書風氣肯定更勝我們一些的中山，感覺併校後希望會拉起高大的讀書風氣，而且‘資源’！！才是兩校的目的吧

而且你的人家是誰？ 中山大學電機系的學生嗎",36,55
438,2019-03-06T15:18:16.192Z,"看起來合併聲浪偏高呢ˊ
我也贊同合併— 中山大學 楠梓偏鄉區
別在說什麼文憑一張
至少好的文憑第一關機會就大了
高雄大學根本一堆人不知道
誰還會給你機會呢",37,55
439,2019-03-06T15:23:11.387Z,保留校名跟獲得資源與經費選的話當然要選後者👍,38,55
440,2019-03-06T15:25:45.829Z,"B37 新大學難免嘛 ～ 還沒有太多畢業生
像是我看到成大環工系的6x畢業系級的學生當上環保署部長，我就在想哇靠高大都還沒出生呢...
但也別說偏鄉區啦！！ 等等你被圍攻哦！",39,55
441,2019-03-06T15:26:09.930Z,再吵  全部都退學！,40,55
442,2019-03-06T15:37:58.867Z,"比較喜歡高雄中山大學  

還是喜歡校名有地名比較好

其實國外的名校都是取地名居多

也容易被記住

像日本的舊7帝大 

改制後的台大跟首爾大

美國的史丹佛 加州大 麻省 紐約大 

英國的 劍橋 牛津

德國的柏林工業 幕尼黑大

這些都馬用地名當校名

反正對法學院來講  原本只有高大有

所以改叫什麼都一樣",41,55
443,2019-03-06T15:46:49.961Z,"白痴才會不想併校
白痴才會不想併校
白痴才會不想併校
白痴才會不想併校

人家中山排名屌高的
我們學店跳階洗學歷還不懂感恩

爭那個校名真的很低能 呵呵",42,55
444,2019-03-06T16:27:14.504Z,"我覺得不會被圍攻啦 
畢竟我說的是事實ㄏ
不覺的很偏僻嗎",43,55
445,2019-03-06T16:33:40.465Z,笑死 都是同等級國立有啥好洗的,44,55
446,2019-03-06T16:44:38.804Z,"某些留言 中山大大請笑笑就好
不要又大做文章阿",45,55
447,2019-03-06T16:47:06.573Z,"反正對法律系來講都一樣啦
只是騙外人名字比較好聽而已",46,55
448,2019-03-06T17:34:57.160Z,B44 什麼時候同等級了？,47,55
449,2019-03-07T00:35:14.945Z,一間中字輩和常被人問是哪間的地名大學，跟我說是同等級，可以再唬爛一點,48,55
450,2019-03-07T02:53:12.994Z,我們可以獨立叫高雄法學院ㄇ,49,55
451,2019-03-07T13:26:02.690Z,B49 我覺得可以 還是要直接高雄地方法院,50,55
452,2019-03-07T15:47:42.781Z,"87喔中山前幾天又公布要申請學士後醫學系
地點在仁武校區 我是覺得跟高醫合併比較有可能啦",51,55
453,2019-03-07T17:26:46.339Z,我聽過有人說要叫中山高,52,55
454,2019-03-07T17:51:12.946Z,"審核通過後還要一段時間提案
最快也要兩年後才能哈哈
大肆掰掰沒望了
學弟妹有福哈哈",53,55
455,2019-03-08T17:09:27.815Z,"科大一次併三間
乾脆併中山x高大x高醫 全部科系都有惹喔",54,55
456,2019-03-09T02:07:27.608Z,聽一個以前當過主任的老師說，合併的事情談了好幾年，可是都沒有下文，大家都懶懶散散的，不過如果能合併當然好，畢竟中山的資源比高大的多太多了，雖然說高大不是不好，但是有了中山的資源，對高大的學生幫助真的很多,55,55
457,2019-03-09T02:24:45.034Z,"這次很快喔
聽說好像打算就是先併
其他的事務併之後再談",56,55
458,2019-03-09T03:47:48.637Z,聽說這次唯一ㄉ問題就是名字喇,57,55
459,2019-03-09T05:19:36.640Z,B53 不是可以補辦畢業證書嗎？,58,55
460,2019-03-09T06:26:49.769Z,我夢到名字這件事幾天前已經談ㄌ，不知道結果如何🤔 順利的話一兩年內會有個結果,59,55
461,2019-03-09T07:54:43.998Z,等到真正合併我可能早就畢業了 無緣,60,55
462,2019-03-01T19:59:43.084Z,反正我還是希望可以跟中山併一併啦,1,56
463,2019-03-01T20:07:27.814Z,"公私立併校可以說是不可能
因為這等於私校要捐出所有校產給國家

只有像聯合大學這樣破產的前私立學校才會發生這種事",2,56
464,2019-03-01T20:15:35.771Z,"其實如果中山想要醫學系
最有可能的方法就是跟高大合併，然後利用高大東邊的草地創立醫學院...
反正現成的是撿不到啦，高醫的董事會哪可能那麼慈善",3,56
465,2019-03-01T20:16:24.044Z,哪有財團會把好幾億的資金直接抖內給政府啊 想太多了吧,4,56
466,2019-03-02T00:48:48.884Z,"是新聞亂寫還是實話呢？
 中山、高大不是都有意願要併校？",5,56
467,2019-03-02T02:19:59.264Z,"所以
中山說要跟高醫併校
高大說要跟中山併校
各說各話？！",6,56
468,2019-03-02T04:30:09.047Z,塊陶阿,7,56
469,2019-03-02T04:59:26.211Z,"之前不是談過了
高醫就他媽不要==",8,56
470,2019-03-02T05:07:05.714Z,他們也只想跟高醫併，系所重疊性低,9,56
471,2019-03-02T06:20:00.242Z,中山當陳家是吃素的喔?,10,56
472,2019-03-02T07:08:10.939Z,https://i.imgur.com/zdQKIk3.jpg,11,56
473,2019-03-02T07:55:04.515Z,高醫董事會哪有可能讓你併,12,56
474,2019-03-02T07:59:23.022Z,"中山跟高醫適合多了

都不是店又互補",13,56
475,2019-03-02T11:28:53.807Z,"但中山離我們這麼遠
真的不知道有什麼實際效益",14,56
476,2019-03-02T11:29:53.793Z,"b14收個法學院
過過癮吧",15,56
477,2019-03-02T11:36:43.866Z,"B14 地+冷氣
ㄊㄇ中山實驗室真的有夠熱 冷氣比高大還摳欸",16,56
478,2019-03-02T12:44:37.397Z,那我們跟高師大併，反正都是高雄開頭的學校,17,56
479,2019-03-02T15:09:03.089Z,還不是要大碩偉文洗學歷 有差?,18,56
480,2019-03-02T15:51:37.752Z,"高醫除了醫牙藥其他也是.......

然後校區應該不是個大問題啦",19,56
481,2019-03-03T04:19:59.378Z,"ㄏㄏㄏㄏ
中山跟高大啦
問教授就知道了啊
很多2校互動",20,56
482,2019-03-03T05:36:58.522Z,"跪求併校
再還沒併校前
我都先不畢業",21,56
483,2019-03-03T06:34:54.079Z,"有這種心態自己知道就好

整天掛在嘴上講難怪人家看不起",22,56
484,2019-03-03T06:46:41.656Z,"這樣吃相不好哦
墊墊吃三碗公就好
大不了自己開啪慶祝不要在網路上講出來
ㄏㄏ",23,56
485,2019-03-03T06:56:01.910Z,再爽還是沒竹教大爽,24,56
486,2019-03-04T04:23:10.480Z,"B1 對
拜託快點併一併",25,56
487,2019-03-05T10:21:58.918Z,高醫錢這麼多不可能併中山的啦,26,56
488,2019-03-06T01:20:16.505Z,"人家都要有學士後醫科ㄌ
https://www.chinatimes.com/newspapers/20190305000688-260107",27,56
489,2019-03-06T06:10:37.079Z,"B27所以才說拜託快點併一併啦
校名？
你難道有看過竹教大和清華爭校名的嗎",28,56
490,2019-02-21T05:52:00.682Z,高大不是不要，怎麼又要了,1,57
491,2019-02-21T06:10:34.966Z,好奇高大不要的說法是從哪裡來的,2,57
492,2019-02-21T06:10:40.985Z,聽說拒絕是因為高雄二字不能被拿掉,3,57
493,2019-02-21T06:11:23.571Z,我們好像一起聽的,4,57
494,2019-02-21T06:11:58.077Z,"b3
那就高雄中山大學就好了啊~",5,57
495,2019-02-21T06:12:26.295Z,B4 沒有綽啦,6,57
496,2019-02-21T06:12:45.143Z,"B5 簡稱 雄中大學?
               高山大學？
               高中大學？",7,57
497,2019-02-21T06:13:15.652Z,"b7
不錯哈哈😄",8,57
498,2019-02-21T06:14:03.672Z,B3 你們都是從哪裡聽說ㄉ,9,57
499,2019-02-21T06:17:07.144Z,去年版上看到的,10,57
500,2019-02-21T06:26:53.724Z,"幹嘛延畢==
可以換畢業證書啊",11,57
501,2019-02-21T07:25:47.097Z,瞬間變成中字輩,12,57
502,2019-02-21T07:44:16.331Z,工學院院長上課的時候也有提過這件事，好像中山有意願。,13,57
503,2019-02-21T07:48:21.507Z,+-：覺得開心,14,57
504,2019-02-21T08:31:13.853Z,B7 推高山大學,16,57
505,2019-02-21T08:58:11.826Z,某樓電機邏輯幫qq,17,57
506,2019-02-21T09:01:14.332Z,"敘述者等於決定者嗎
笑了",18,57
507,2019-02-21T09:10:45.412Z,連八字都還沒一撇吧,19,57
508,2019-02-21T09:13:19.111Z,聽了四年，何時才是真的,20,57
509,2019-02-21T09:23:38.250Z,"以往都是高大不要合併的
中山一直都有意願合併
這件事情從我入學到現在我畢業一年後的現在總算有共識了",21,57
510,2019-02-21T09:30:50.811Z,"之前聽到都是有在談 

這次都是說比較肯定的",22,57
511,2019-02-21T09:33:34.940Z,閱讀能力有待加強啊兄弟,23,57
512,2019-02-21T10:17:32.458Z,b14也認識+-啊,24,57
513,2019-02-21T10:31:43.620Z,拜託啦 洗個心安的高山大學學歷,25,57
514,2019-02-21T10:35:01.756Z,看來大家都很興奮,26,57
515,2019-02-21T10:47:00.007Z,阿提拉不出來講話嗎？,27,57
516,2019-02-21T11:33:20.314Z,話說就算併了 畢業證書也會附註是楠梓校區之類的吧？,28,57
517,2019-02-21T12:24:05.559Z,已經工作的表示無感,29,57
518,2019-02-21T12:35:59.087Z,"呃嘛 如果說是地理來看的話
我覺得應該不會特別標楠梓校區
高師大的畢業證書應該也不會標燕巢校區吧",30,57
519,2019-02-21T13:10:33.759Z,高科大 三民校區 鹽埕校區 楠梓校區 👍,31,57
520,2019-02-21T13:19:27.668Z,B30 一定不會啊，因為系也會一起合併，假設在中山和高大都有A系，這樣如果中山的A系被決定搬到高大，這樣他們畢業證書寫楠梓校區不就會很幹繳,32,57
521,2019-02-21T13:25:59.820Z,認識多一點同學也不錯啦，雖然很遠,33,57
522,2019-02-21T13:36:54.695Z,"B32 併校畢竟有前例
不是很清楚都怎麼處理 不敢講太肯定",34,57
523,2019-02-21T14:12:50.779Z,不太想被併欸…,36,57
524,2019-02-21T14:26:19.807Z,B36 併完應該還是高雄大學 中山併我們,37,57
525,2019-02-21T14:56:40.581Z,國立高雄大學 西子灣校區,38,57
526,2019-02-21T15:09:44.190Z,"我們兩個學校其很近 我們在蚵仔寮 他們在西子灣
只要新增直達船，兩校就等於同校區了",39,57
527,2019-02-21T17:45:19.724Z,"回來換證書就好了啊
如果你有這麼在意你是什麼學校畢業的話",40,57
528,2019-02-22T02:52:56.814Z,B40證書不是不能換?,41,57
529,2019-02-22T04:41:11.066Z,B11 B40 😂😂😂😂😂可以換嗎,42,57
530,2019-02-22T04:41:46.577Z,到現在還在羨慕我讀竹教的同學變成清華大學的頭銜了,43,57
531,2019-02-22T04:57:29.579Z,"拜託 區域名大學是很搶手，難道要高雄大學跟中山合併，叫高雄中山大學。再叫高師大改名為高雄大學，還是讓高醫大改名私立高雄大學（當年高醫創校可是提過這個名字，被教育部打槍），如果這樣做，我也是醉了。
以後還分高大1.0跟2.0嗎？
南部嘉義、台南、高雄、屏東及台東都有自己地區名的大學，反而高雄大學要被合併消滅。
要合併可以，合併後只有叫國立高雄大學，其他中間名稱免談。",44,57
532,2019-02-22T05:09:39.726Z,B45 你講的學校也合併為高科大，就好像有凃跟涂，甚至徐，需要因爲音ㄧ樣或看起來很像，姓凃或涂就不用解釋嗎？,46,57
533,2019-02-22T05:21:46.198Z,"臺灣大學知名度最高啦
你自己都看不起自己學校名稱，有本事為高大爭光，而不是沾他校之光。
如果你想要轉去中山，就快去吧",48,57
534,2019-02-22T05:32:12.308Z,"這麼愛校你去抗議合併啊
我等你的消息
可千萬不要讓我失望喔030

再說啦
我們一年拿教育部的經費還不到別人零頭
抱大腿都來不及了",49,57
535,2019-02-22T05:35:11.830Z,"B48 等你爭光喔 加油喔
我個人是覺得高雄大學區域名也是很重要不能抹滅啦
但能換成中山也是不錯",50,57
536,2019-02-22T05:35:34.611Z,"為什麼一堆妹子都喜歡發文或留言後自刪啊
對自己講的話這麼沒信心ㄇ",51,57
537,2019-02-22T05:37:26.693Z,https://i.imgur.com/UzZVuiP.png,52,57
538,2019-02-22T05:54:47.300Z,B44 中山大學不管知名度還是成績都領先高大，把合併的校名換成高雄大學換作你是那裡的學生你能接受嗎？這樣誰還要找你合併？,53,57
539,2019-02-22T05:56:11.944Z,"B50 等我稱霸日本AV界，我一定以高大加藤鷹為目標。
我一定成為「高大汁光」",54,57
540,2019-02-22T06:00:03.109Z,B53 中山大學全世界就有兩個，但高雄大學只有一個。中山不要，我們就會死嗎？那臺大名稱最好，要不要跟他們併啊，改為臺灣大學高雄校區，畢業證書還台大的。,55,57
541,2019-02-22T06:00:46.142Z,B55 他們還不要你勒,56,57
542,2019-02-22T06:16:37.770Z,"B56 不要就不要，那我們就走自己的路。
其實很多高大學長姐認真工作在外面擦亮高大這塊招牌。高大是成立晚一點，但是不代表連校格跟尊嚴都沒有。
中山同學也只是學測跟指考分數高一些，但我們人生不應該被當初分數給侷限。我們如果氣勢那麼低，中山的同學合併後會看得起我們嗎？寧為雞首，不為牛後！",57,57
543,2019-02-22T06:28:21.009Z,講幹話,58,57
544,2019-02-22T06:55:26.030Z,"嘶嘶嘶嘶嘶… 有夠尷尬
某樓是不是網路上的雞湯文看太多了",59,57
545,2019-02-22T07:00:28.474Z,夠尷尬,60,57
546,2019-02-22T07:02:56.241Z,寧為雞首，不為牛後！,61,57
547,2019-02-22T08:05:59.712Z,套句韓總的名言：「中山大學又不是高大的老爸，為什麼高雄大學合併一定改為高雄中山大學。」,62,57
548,2019-02-22T08:58:26.996Z,無法理解有人能對高大這個校名有這麼深的情感,63,57
549,2019-02-22T10:00:35.644Z,"B63 你不覺得一個城市就應該屬於他名字的大學嗎？
台北有台北大學，香港有香港大學，表示說這個城市有一個完整地名發展的高等學制，也可以跟人說高雄是有屬於自己的城市名大學，是一種驕傲。
有人會說，中山大學在高雄很久，但是中山大學是以前國民政府在廣東時的學校，就好像政大/中央，跟高雄在地連接性不大。高雄大學是從無到有的設立，對於高雄來說，高雄大學是不是外來的，是一間從無到有的新學校，是高雄的新出生的學校。
只是高大成立時間很不幸運，設立以後遇到中央政府沒錢，又廣設大學及少子化的狀況下，對於高大挹注變的少之又少，學生無法快速成長，當然無法迅速成名。
今天高大跟中山可以競爭又合作，我覺得只要將高師大跟高醫合併進來，對高雄大學發展才是最有利，這三間學校都有高雄的名字，為何不能共用高雄大學這個名字。
今天大家都想說用中山大學合併，來提升知名度，你知道清大併入竹師，清大人是真的喜歡竹師嗎？說真的竹師在上個世紀的水準，由於都是公費生，素質直逼台大、政大人的等級，但因為教育改革，莫名改為自費生，因此一堆比較優秀的學校的人就不去念了。接下來我就不多說，因為離題了。
其實高雄大學正應該跟高師大及高醫來併，因為這三間都有互補的特色，才是真正屬於高雄人的綜合大學，而中山跟高大併，我覺得互補的特色太少了。
高雄大學校名是一種在地情感，至少是高雄人的大學。",64,57
550,2019-02-22T10:02:51.763Z,"滑了一秒
看的我手都酸了",65,57
551,2019-02-22T10:55:14.322Z,"B64 清大是跟竹教哦不是竹師
另外你說要跟高師還有高醫合併的機會
我想是微乎其微
一個是師範體系（不要懷疑，師範體系跟我們這種普大的體系風氣啊啥的很有差別）
一個是私醫體系（人家有錢到才看不上我們，認真說！）

這次為什麼會跟西子灣大學併
聽老師們說的（不知道484正確的但可以參考參考）
首先，西子灣那邊的地好像要收回還是衝啥的（所以會移來高大這裡，高大要開發囉！）
再者，我們學校學生數太少（聽說我們學校原本創校時的願景是全校人數要五六千吧！）
叫什麼我想我們也沒辦法決定吧！
畢竟說出去本來就是西子灣的名字比較好聽
但是我還是很希望可以留下高大的名字",66,57
552,2019-02-22T11:50:30.814Z,"趕快併好不好，
我為了拿中山大學畢業證書，
可以延畢啊！沒問題的！",67,57
553,2019-02-22T12:15:24.455Z,"B66 新竹教育大學前身就是新竹師範學院。 新竹教育大學併入清大後，稱為「 竹師教育學院 」，我也找到相關新聞：
https://news.ltn.com.tw/news/life/breakingnews/1864088

台灣現在師範體系已經被毀的差不多，沒有特別保障。
你知道高師大也有藝術學院與科技學院 嗎？你確定真的就像以前師範體系嗎？
https://w3.nknu.edu.tw/zh/edu_list
另外，高醫大以前可是很哈高雄大學這個名字。
http://kmuhistory.blogspot.com/2011/12/blog-post_2133.html

你也查一下現在高雄大學學校人數吧，學校人數早就破五千多
http://intro.nuk.edu.tw/info/info_open3.htm

中山目前也才9000多人
https://udb.moe.edu.tw/StatCardList/University/000012CE61A5/0009/%E5%9C%8B%E7%AB%8B%E4%B8%AD%E5%B1%B1%E5%A4%A7%E5%AD%B8?UNIVERSITY_KIND=Public&UNIVERSITY_TYPE=Reg

至於中山遷校在2012年就有被討論過
https://speed.ettoday.net/news/128424

誰說校名不重要，請看高科大合併時，高應大校友會的強勢。
https://udn.com/news/story/7266/2575912",68,57
554,2019-02-22T12:28:35.904Z,"B30 我特別回你校區問題。
高師大的燕巢校區是新設校區，不是原先其他學校校區，當然不會有燕巢校區。
而第一科大跟還海科大是從原本大學校區，合併為高科大後，變成第一跟楠梓校區。
而高應大的燕巢校區，也是跟高師大一樣為後來新設校區。
在2000年以前高應大只有建工路哪邊校區，高師大只有和平校區。",70,57
555,2019-02-22T12:29:17.243Z,"B69 矮額 真的假的 有分第一跟楠梓校區喔
所以會特別註明嗎",71,57
556,2019-02-22T12:44:53.850Z,"B71 我剛剛的問題是回答「校區」的發展故事。
通常畢業證書會蓋上學校的關防，畢業學院系所跟校長名，不會寫特別註明校區。
https://www.mirrormedia.mg/story/20180614inv002/",72,57
557,2019-02-22T13:39:19.816Z,這次是真的合併？,74,57
558,2019-02-22T15:58:43.186Z,B67 畢業後應該可以回來換發,75,57
559,2019-02-22T16:09:53.378Z,"其實要併不併也沒什麼差吧...

併了就算經費變多，現在大部分的學生到時候都畢業了，根本使用不到 

像法學院這些只有某一間學校有的系，併了大家還是知道你是原高大的，像中山海院的那些系，併了但是一看系名，大家就知道是原中山的。

如果是兩校都有的系的話，併了之後，一被知道合併的人問說，請問你是原高大還是原中山的，你也不太可能說謊說我是原中山的吧。而且回答原高大的，說不定還會被認為是享用這個既得利益的族群。

而且併校學號也會區分，只是另類的差別待遇而已",76,57
560,2019-02-22T16:31:09.702Z,"關於中山和高大合併  
https://www.dcard.tw/f/nsysu/p/224849606?ref=ios

看看這篇ㄅ

中山學生的態度根本完全不屑我們

併了之後會不會變成同一間大學的二等公民🤔",77,57
561,2019-02-22T16:35:25.563Z,B77 好慘喔 難過,78,57
562,2019-02-22T16:38:26.092Z,"個人私心希望還是不要併

高大還是要想辦法發展起高大的特色跟實力才是重點吧

明明有南部唯一的法學院 可以當作招牌 校方感覺也沒有投入太多的資源在這一塊 

唉⋯⋯⋯希望學校高層能努力啊！",79,57
563,2019-02-22T16:47:40.922Z,B77 B78 全校10個不到人在嘴也沒差吧,80,57
564,2019-02-22T16:52:25.602Z,B54 笑死科科,81,57
565,2019-02-22T16:53:23.996Z,"我相信中山大學的學生不會這麼沒素質啦
話說回來 要嘴就嘴阿",82,57
566,2019-02-22T16:54:21.828Z,"圖片支援
https://i.imgur.com/Z9hGcQ8.jpg",83,57
567,2019-02-22T16:55:11.766Z,農場標題,84,57
568,2019-02-22T17:01:44.023Z,"嗯…想想這個情況該怎麼類比好呢…
程度差不多是逢甲或是輔仁要跟我們併吧
我的話內心還是有一點點挺不是滋味的
所以大概能理解有些中山的人感到不爽的心態",85,57
569,2019-02-22T17:01:47.487Z,"b79 身為一個法學院的學生 我想說
高雄大學完全不在乎法學院 中山這麼愛我們 我完全支持併過去
全高大這麼幾棟樓 就法學院最醜
要什麼經費都要不到 明明就是最有特色的 卻沒人要幫忙",86,57
570,2019-02-22T17:07:14.210Z,B85 這個類比有點差太多了吧 大概聯合大學和我們併感覺比較貼切,87,57
571,2019-02-22T17:08:35.318Z,"B86 法學院都醜的話
我們工學院要怎麼辦",88,57
572,2019-02-22T17:09:03.405Z,"B87 輔仁電機跟逢甲電機差不多也是有在55級分左右啊
而且兩間學校也都是歷史悠久
聯合才比較爛吧",89,57
573,2019-02-22T17:22:42.419Z,B89 私立這兩間有比公立的高分？,90,57
574,2019-02-22T17:23:18.854Z,"B90 55級分夠高了吧
高大某些系搞不好都還沒有",91,57
575,2019-02-22T17:27:41.693Z,B86 呃，法學院蠻漂釀的餒,92,57
576,2019-02-22T17:33:32.414Z,"https://www.dcard.tw/f/exam/p/230748958?ref=android
開始在討論ㄌ",93,57
577,2019-02-22T17:34:59.826Z,"別在這邊自嗨了
大家一起過去戰唄",94,57
578,2019-02-22T17:36:42.537Z,"如果真的併
感覺海洋，管理，文會牽到在中山
而理工學院會牽到高大
一方面是中山理工常常抱怨地不夠大
另一方面配合國家政策建立南部科學園區 橋頭科學園區

新聞傳送門 : 
https://www.rti.org.tw/news/view/id/420504",95,57
579,2019-02-22T17:43:39.975Z,"我是覺得啦
高大想省買線上資料庫的錢所以決定並校的可能性不小啦
然後中山應該不會遷校
那邊有貴儀中心
搬家費驚人",96,57
580,2019-02-22T19:03:00.109Z,說個實際好笑的，如果高大考上中山研究，結果併校應該會很幹,97,57
581,2019-02-22T19:24:50.124Z,B76 有差啦，轉學考或考研上中山的會幹死,98,57
582,2019-02-22T19:26:58.300Z,B86 會嗎，以我外系來看還好。更何況你們樓下就有超商已經夠令人羨慕了,99,57
583,2019-02-22T19:29:05.738Z,"https://www.dcard.tw/f/nsysu/p/230749221?ref=ios

在考試版的中山哥跑到自己校版想討拍😊",100,57
584,2019-02-22T23:10:09.739Z,"B86 法學院醜在哪？
我覺得還滿漂亮的啊",101,57
585,2019-02-23T01:29:28.162Z,突然有點擔心我發文的內容太靠北會被中山的同學公幹,102,57
586,2019-02-23T02:10:01.300Z,我想用中山大學的SPSS軟體,103,57
587,2019-02-23T02:26:24.307Z,B102 你研究所要以台大資工所為目標，你管中山怎麼講你。,104,57
588,2019-02-23T02:33:19.406Z,"B104 兄弟你這句話我聽的好他媽感動啊
晚上要不要吃消夜 我請你",105,57
589,2019-02-23T03:14:41.033Z,"B105 我怎麼有屁眼涼涼的感覺。
前人不是有人說，中山大學又不是高大的老爸，你管中山怎麼想。
你要有志氣，你他媽考上地區名最大間就是你的本事，也是讓「高雄」走向「臺灣」的表現。你考上臺大，我請您吃漢來。你可以截圖，你可將來跟我要，如果你考上臺大研究所又有女朋友，我出雙人情人套餐給你，你可以去書局拿卷，我會壓在那邊。
他們愛讀人名大學就讓他愛，反正高雄的人名大學也才兩間，看他們喜歡海邊還是山邊。
我就是他媽的高雄大學莫那魯道，「中山大學併吞高大的野心雖比森林的樹葉還繁密，比濁水溪的石頭還多，可我反抗改名的決心比奇萊山還要堅定！」
要併可以，就只有一個名，國立高雄大學，其他免談。
我也勸高大的學校高層，雖然你們不是高大畢業，也是受高大這個環境栽培，飲水思源才是給高大學生最好的榜樣。",106,57
590,2019-02-23T03:41:20.818Z,考試版又一篇第二戰場了,107,57
591,2019-02-23T04:11:38.487Z,"B106 
不過我沒有要考研哈哈
你的好意我心領了",108,57
592,2019-02-23T04:36:32.468Z,B83 清華素質不過爾爾,109,57
593,2019-02-23T05:21:41.155Z,"中山版一片祥和

不愧是非學店生",110,57
594,2019-02-23T05:52:00.761Z,"他們那邊討論也太理性了吧
可是討論熱度好低",111,57
595,2019-02-23T06:24:14.768Z,B111 文章就是來戰的哪有多少軟想討論,112,57
596,2019-02-24T19:44:18.800Z,笑死 我現在在中山 根本沒人在用低能卡我沒騙你 討論度當然低,113,57
597,2019-02-25T05:30:14.010Z,"爽的只有理工學院吧
法學院根本沒差
中山法學院=高大法學院
一樣很新一樣沒什麼校友",114,57
598,2019-02-25T07:45:26.641Z,差一題落榜中山的遺憾終於不是遺憾了QQ,115,57
599,2019-02-25T11:04:57.925Z,B113 現在你不是在用，自打嘴巴有夠搞笑,116,57
600,2019-02-25T11:05:52.775Z,B116 看到有人貼給我 回來看看你這個小可愛 不行ㄇ,117,57
601,2019-02-25T11:08:08.633Z,B117 你是說貼給你的人低能？,118,57
602,2019-02-25T11:12:46.558Z,B118 誰先提到低能的R 罵人不好吧這素質,119,57
603,2019-02-25T11:14:24.476Z,B119 這不就你先提的嘛 不要再自打嘴巴我看得難受,120,57
604,2019-02-25T17:08:45.543Z,B120 我說低能卡有說誰低能ㄇ ？,121,57
605,2019-02-25T17:22:21.401Z,我是說在座的各位都是？垃圾👍👍？,122,57
606,2019-02-25T19:03:28.903Z,"已畢業的我 無痛升級中山財管 讚讚
可以換畢業證書ㄌ><",123,57
607,2019-02-26T00:06:01.150Z,只怕如果合併，金融管理還在，你可以看政大商學院，金融跟財管是兩個不同系。,124,57
608,2019-02-26T14:28:46.788Z,"幹 學店還不醒醒
除了國立以外 
其他硬體資源很多都輸私立",126,57
609,2019-02-27T15:52:35.632Z,"這種併校都是高層的利益啦
學生哪有甚麼選擇權 永遠都是
分數高的學校歧視分數低的學校
不想合併 有本事就起來抗議啊 只會當鍵盤手靠北有屁用",127,57
610,2019-03-05T02:42:44.553Z,https://www.chinatimes.com/amp/newspapers/20190305000688-260107,128,57
611,2019-02-12T13:45:33.825Z,併校齁後企業就會知道我們了（泣,1,58
612,2019-02-12T13:52:40.743Z,不知道為什麼這樣還是有人要選擇直升高大碩士...,2,58
613,2019-02-12T13:55:44.277Z,B1 併中山嗎？ 謠言好像沒下落了..,3,58
614,2019-02-12T14:48:10.651Z,竟然連文化，淡江都不如,4,58
615,2019-02-12T14:58:42.951Z,"B3 
說要併說好幾年了
但聽說這次好像有過
聽說的啦我也不確定",5,58
616,2019-02-12T15:09:40.305Z,竟然沒有偶們 QQ,6,58
617,2019-02-12T15:27:07.612Z,"一個填志願時才會被發掘的學校
也不要太苛求企業能知道啦 哈哈哈",7,58
618,2019-02-12T16:40:34.101Z,Ok準備休學重考,8,58
619,2019-02-12T20:55:46.097Z,B7 高大真的輸在名聲(名氣)! 這段話真的很有同感,9,58
620,2019-02-13T00:14:12.834Z,B2 因為只要讀一年就有學位,10,58
621,2019-02-13T00:46:02.379Z,"B2 
每個人都有自己規劃
有必要這樣子質疑他人的選擇？
你知道報導中企業為何種公司企業？
你知道報導的大學排名是只有大學畢業而非研究所？
請問一下你怎麼質疑那直升高大研究所的人？
請問報導哪來的敘述可以讓你質疑直升的人們？

你知道高大哪些研究所相較其他學校有哪些優勢？
都大學生了還只會根據排名跟報導文字說話？
我同學具專業能力且學習力快的大學畢業出去每個都三萬起跳
報導都只是一個平均而言你又知道高大出去的都低於三萬？
看到一堆只會酸自己學校的真的是很可憐
自己的價值自己創造，而不是每天看報導排名自嗨或是貶低自己學校",11,58
622,2019-02-13T01:23:31.483Z,"B11 
妳是怎樣？
爆氣到惱羞？
不是就有規定可以申請五年大學+碩士
=一年碩士

系辦就是這樣跟我們講的 到底？？

可不可以不要對別人言論都抱持著攻擊性
都在高大這種不高不低的學校了，很可憐",12,58
623,2019-02-13T01:26:37.993Z,"B12 
怎麼了，實話錯了?
還有，你以為讀五年一貫就一定五年拿到學位？
我也是笑笑",13,58
624,2019-02-13T01:36:40.265Z,"B13 
釣魚？
到底誰在釣魚？
就說了是系辦直接講的，
我講出來你就要說我釣魚？？
你怎麼不說大學四年不一定四年拿的到學位？
怎麼不說國小六年可能要讀12年才能畢業
有沒有這麼可憐
？？？？？？？？？？",14,58
625,2019-02-13T01:59:41.566Z,"五年一貫不就標榜5年學碩.... 
到底有什麼好兇的==

那個表也看看就好，讓你重選難道你會去選淡江？",15,58
626,2019-02-13T02:07:18.665Z,"B2滿針對直升高大碩士的感覺
難道留高大碩士錯了嗎QQ",16,58
627,2019-02-13T02:09:12.292Z,B3 B5 聽某個學姐說合校好像今年寒假通過了，但至今完全沒有任何風聲，滿奇怪的,17,58
628,2019-02-13T03:56:50.738Z,我想拿中山大學的畢業證書,18,58
